customer_id,age,visit_count,country,status,is_active,signup_at
168,23,37,ES,pending,false,2023-11-30T20:20:00.000000
294,62,22,JP,inactive,true,2023-05-27T10:16:00.000000
36,23,5,MX,active,false,2024-02-23T13:17:00.000000
232,26,2,IT,inactive,true,2023-12-16T10:10:00.000000
144,27,35,MX,pending,true,2024-07-13T22:37:00.000000
246,23,29,FR,suspended,true,2024-06-12T01:06:00.000000
233,92,36,US,pending,false,2024-06-13T03:16:00.000000
187,57,22,IN,pending,false,2024-06-19T12:34:00.000000
195,63,18,FR,pending,true,2023-04-14T02:02:00.000000
41,57,23,KE,suspended,true,2024-07-03T22:03:00.000000
297,29,21,FR,inactive,true,2023-09-08T13:51:00.000000
29,86,23,US,inactive,true,2024-01-12T21:44:00.000000
69,78,0,KE,suspended,false,2023-02-02T23:34:00.000000
25,63,7,NG,inactive,true,2023-09-09T02:50:00.000000
269,59,24,DE,active,true,2024-04-28T02:24:00.000000
252,39,19,FR,active,false,2024-06-20T23:32:00.000000
295,63,17,US,inactive,true,2023-04-23T04:00:00.000000
129,85,3,IT,active,true,2023-03-30T18:46:00.000000
126,49,32,CA,active,true,2023-06-12T03:15:00.000000
294,59,30,MX,active,false,2023-07-22T07:52:00.000000
174,95,17,JP,suspended,false,2024-04-02T08:17:00.000000
186,47,3,IN,active,false,2024-03-08T00:26:00.000000
190,49,31,IN,inactive,true,2023-06-23T10:15:00.000000
207,45,20,KE,pending,false,2023-03-02T23:14:00.000000
158,57,27,ES,inactive,true,2024-06-30T22:07:00.000000
238,57,29,JP,inactive,true,2024-06-16T13:28:00.000000
175,86,37,IN,suspended,true,2023-02-07T23:47:00.000000
273,59,35,IT,active,true,2024-02-11T06:45:00.000000
260,56,32,FR,suspended,false,2023-11-27T08:34:00.000000
86,93,14,IT,active,false,2023-04-25T04:37:00.000000
15,18,10,US,active,false,2023-03-15T12:51:00.000000
76,79,32,ES,suspended,true,2024-06-20T20:31:00.000000
129,50,2,US,pending,true,2023-04-17T23:50:00.000000
114,47,25,FR,suspended,true,2024-05-23T06:55:00.000000
289,36,16,US,inactive,false,2023-01-06T21:42:00.000000
69,48,12,DE,pending,true,2024-09-11T23:55:00.000000
58,38,20,GB,inactive,true,2023-04-27T15:25:00.000000
95,28,12,DE,inactive,true,2024-05-29T04:38:00.000000
211,51,7,MX,suspended,true,2023-11-20T17:08:00.000000
26,69,39,GB,pending,true,2024-07-23T05:35:00.000000
51,43,10,MX,inactive,true,2024-05-19T22:57:00.000000
280,35,26,CA,active,false,2024-03-30T00:09:00.000000
137,39,26,US,pending,true,2023-04-10T10:07:00.000000
55,88,36,CA,suspended,true,2023-01-16T08:17:00.000000
105,27,16,MX,inactive,false,2024-09-12T20:30:00.000000
134,58,38,FR,suspended,true,2023-02-08T21:40:00.000000
35,67,8,DE,inactive,false,2023-10-19T23:06:00.000000
293,45,5,IT,pending,false,2023-03-09T00:04:00.000000
270,38,16,KE,active,true,2024-07-22T10:23:00.000000
41,22,15,KE,inactive,true,2024-09-05T01:10:00.000000
38,75,17,KE,inactive,true,2023-08-12T01:52:00.000000
112,45,36,IT,suspended,false,2024-07-29T05:59:00.000000
89,69,11,US,inactive,true,2023-10-16T06:33:00.000000
262,32,29,ES,active,true,2024-08-27T14:06:00.000000
222,57,27,KE,suspended,true,2024-01-27T10:37:00.000000
12,46,1,NG,pending,true,2023-08-02T09:53:00.000000
189,55,9,ES,suspended,false,2024-05-31T20:08:00.000000
250,83,19,GB,suspended,false,2023-08-05T15:25:00.000000
146,75,32,JP,inactive,true,2024-01-05T02:50:00.000000
113,61,8,NG,inactive,true,2023-09-28T22:27:00.000000
103,28,9,MX,active,false,2024-06-03T13:21:00.000000
253,26,26,NG,active,false,2023-02-25T17:31:00.000000
121,27,2,CA,inactive,true,2024-05-19T20:20:00.000000
218,47,29,ES,suspended,true,2023-06-23T23:36:00.000000
232,33,32,NG,inactive,false,2024-04-11T12:49:00.000000
188,85,31,ES,suspended,false,2023-02-12T21:08:00.000000
279,77,33,GB,pending,false,2023-01-04T13:47:00.000000
97,89,2,NG,suspended,false,2023-07-13T00:51:00.000000
247,76,24,US,active,false,2023-02-24T22:49:00.000000
38,19,6,KE,active,false,2024-02-21T15:47:00.000000
132,94,18,KE,active,false,2023-07-20T00:26:00.000000
209,39,26,NG,pending,false,2023-09-24T01:23:00.000000
104,76,29,DE,inactive,true,2023-11-22T07:29:00.000000
5,73,6,ES,inactive,true,2024-03-28T04:17:00.000000
273,87,34,ES,suspended,false,2024-01-11T05:49:00.000000
195,32,27,NG,pending,false,2023-07-05T09:56:00.000000
264,42,26,IN,suspended,true,2023-05-03T03:48:00.000000
250,19,1,IN,pending,false,2023-05-22T12:41:00.000000
40,49,16,GB,inactive,false,2024-01-28T12:34:00.000000
207,57,38,MX,suspended,false,2023-01-28T13:19:00.000000
262,45,3,ES,suspended,false,2024-07-16T07:38:00.000000
297,84,18,MX,active,false,2023-05-24T14:11:00.000000
300,95,16,CA,active,true,2024-01-23T21:48:00.000000
218,55,20,KE,inactive,true,2024-03-13T11:29:00.000000
21,57,32,CA,pending,true,2024-03-14T05:26:00.000000
181,51,1,JP,suspended,false,2024-01-07T11:18:00.000000
235,62,8,FR,pending,true,2024-02-25T05:55:00.000000
4,52,34,MX,suspended,true,2023-11-10T21:18:00.000000
98,54,3,DE,pending,true,2023-07-02T09:48:00.000000
154,24,13,IT,suspended,false,2024-08-07T21:43:00.000000
3,21,20,IT,suspended,false,2023-10-02T23:47:00.000000
277,19,6,NG,inactive,false,2024-01-29T01:35:00.000000
62,74,10,MX,inactive,false,2024-05-21T00:53:00.000000
155,23,19,KE,suspended,false,2023-06-18T03:06:00.000000
263,44,26,FR,pending,true,2023-07-25T02:55:00.000000
162,27,33,IN,pending,false,2024-06-11T08:19:00.000000
279,58,9,JP,pending,false,2023-09-19T21:38:00.000000
293,75,5,GB,suspended,false,2023-03-14T04:08:00.000000
283,56,33,FR,active,false,2024-05-31T08:46:00.000000
145,32,31,CA,pending,false,2023-06-16T02:07:00.000000
270,49,33,JP,active,true,2023-07-06T10:17:00.000000
211,32,4,NG,pending,false,2023-03-26T02:50:00.000000
278,42,27,DE,active,true,2023-12-15T01:44:00.000000
266,21,23,GB,inactive,true,2023-11-02T14:18:00.000000
210,42,40,IN,pending,false,2023-10-16T10:10:00.000000
298,35,9,KE,inactive,false,2024-03-25T09:22:00.000000
158,94,29,NG,pending,true,2023-09-29T15:35:00.000000
232,21,25,GB,suspended,false,2024-02-01T14:54:00.000000
155,74,39,FR,inactive,true,2023-09-19T06:52:00.000000
68,21,20,MX,suspended,false,2024-02-24T08:30:00.000000
260,89,18,IN,pending,false,2023-12-06T19:02:00.000000
228,47,31,MX,pending,true,2024-06-29T07:02:00.000000
72,78,35,US,active,true,2024-05-15T06:27:00.000000
282,40,4,IT,inactive,false,2023-07-14T00:55:00.000000
84,86,33,DE,inactive,true,2023-11-02T00:20:00.000000
130,19,8,MX,pending,true,2023-06-21T19:05:00.000000
5,46,1,KE,suspended,true,2024-01-20T02:35:00.000000
218,35,40,GB,suspended,true,2023-09-27T11:25:00.000000
290,26,5,FR,inactive,false,2024-02-25T19:28:00.000000
19,20,13,JP,active,false,2024-03-27T13:58:00.000000
189,35,38,US,pending,true,2024-03-05T04:56:00.000000
216,59,38,ES,active,false,2024-08-12T10:29:00.000000
206,91,23,IT,suspended,true,2024-08-01T02:08:00.000000
145,28,30,IT,inactive,true,2024-09-03T03:59:00.000000
10,84,32,JP,suspended,true,2023-05-13T03:21:00.000000
47,87,9,US,pending,true,2023-05-04T06:01:00.000000
47,51,11,MX,suspended,false,2023-05-05T03:06:00.000000
3,42,8,NG,pending,true,2024-05-27T09:59:00.000000
197,68,27,ES,active,true,2023-04-16T23:07:00.000000
138,19,2,IN,inactive,false,2023-03-02T10:25:00.000000
238,87,4,IN,suspended,true,2023-09-23T22:56:00.000000
140,53,22,IT,active,true,2023-05-21T22:17:00.000000
191,63,40,IN,active,true,2023-05-31T07:34:00.000000
247,51,19,JP,active,false,2023-11-08T00:59:00.000000
173,87,16,DE,inactive,false,2024-08-20T18:09:00.000000
199,67,23,FR,inactive,false,2024-04-25T19:02:00.000000
234,69,23,FR,active,false,2024-06-03T12:28:00.000000
60,85,19,MX,suspended,false,2024-09-13T07:13:00.000000
248,85,26,DE,pending,true,2023-02-27T15:40:00.000000
182,86,25,IN,inactive,true,2023-03-18T23:10:00.000000
75,77,30,NG,inactive,false,2024-07-19T04:20:00.000000
213,53,28,JP,active,true,2023-08-27T19:54:00.000000
76,29,23,JP,active,true,2023-05-22T22:09:00.000000
10,41,20,DE,pending,true,2023-12-14T07:51:00.000000
89,79,39,CA,pending,true,2023-10-02T12:35:00.000000
134,90,26,ES,active,true,2023-10-06T04:58:00.000000
189,68,9,GB,inactive,true,2023-05-07T21:06:00.000000
66,35,8,JP,pending,true,2024-01-10T15:35:00.000000
148,44,30,DE,suspended,false,2024-04-20T00:42:00.000000
212,85,16,CA,suspended,true,2024-08-01T17:50:00.000000
133,21,40,DE,pending,false,2023-07-02T21:42:00.000000
264,84,16,GB,active,true,2023-10-02T06:28:00.000000
148,24,27,JP,pending,false,2024-03-03T01:43:00.000000
216,58,36,CA,active,true,2023-09-27T17:15:00.000000
141,36,30,DE,suspended,true,2024-09-03T11:03:00.000000
222,46,38,IN,inactive,false,2023-06-13T09:56:00.000000
172,58,3,NG,inactive,false,2023-04-25T17:23:00.000000
249,68,18,IN,inactive,false,2023-11-10T06:11:00.000000
111,23,33,IN,pending,true,2023-03-26T18:15:00.000000
252,70,31,IN,suspended,true,2024-07-26T11:40:00.000000
206,93,22,FR,pending,false,2023-03-23T05:51:00.000000
218,78,31,US,pending,true,2023-11-05T05:37:00.000000
47,82,8,KE,active,true,2023-10-04T23:57:00.000000
33,26,28,DE,pending,true,2023-10-08T20:21:00.000000
67,22,9,NG,inactive,false,2023-02-18T13:11:00.000000
106,34,30,US,inactive,true,2024-02-14T10:38:00.000000
77,89,9,ES,inactive,false,2023-10-13T20:29:00.000000
118,70,14,IN,suspended,true,2023-04-23T14:24:00.000000
14,87,21,CA,pending,false,2024-01-22T19:43:00.000000
53,67,4,US,suspended,false,2023-05-09T16:59:00.000000
130,87,35,US,suspended,true,2023-02-17T23:23:00.000000
80,52,36,KE,inactive,true,2024-05-20T02:22:00.000000
246,93,37,MX,inactive,true,2024-06-20T10:49:00.000000
51,23,23,IT,suspended,true,2023-11-22T21:01:00.000000
205,45,10,CA,inactive,false,2023-02-16T15:36:00.000000
96,42,26,GB,pending,true,2024-06-22T16:11:00.000000
2,56,40,DE,inactive,true,2023-05-21T07:21:00.000000
46,66,26,CA,inactive,true,2023-05-03T11:41:00.000000
219,56,19,NG,inactive,false,2023-10-04T13:32:00.000000
27,84,17,MX,pending,true,2023-07-18T11:32:00.000000
282,20,14,ES,active,true,2023-04-14T01:39:00.000000
112,90,39,MX,active,true,2024-01-31T23:20:00.000000
274,52,0,IT,inactive,false,2024-09-13T06:57:00.000000
217,42,30,KE,active,false,2023-04-14T07:33:00.000000
178,86,22,CA,pending,true,2024-02-13T19:20:00.000000
25,84,5,NG,active,false,2024-02-02T06:41:00.000000
53,86,16,FR,inactive,true,2023-09-06T07:18:00.000000
284,38,31,JP,suspended,true,2023-09-01T19:45:00.000000
215,47,25,IT,suspended,false,2024-07-06T21:50:00.000000
61,29,29,MX,active,true,2024-03-26T07:41:00.000000
136,44,2,DE,active,false,2023-07-12T18:08:00.000000
143,79,27,IN,active,false,2024-05-17T10:29:00.000000
92,39,16,MX,inactive,false,2023-04-20T21:34:00.000000
246,24,31,CA,suspended,false,2023-03-31T09:11:00.000000
25,69,33,IN,suspended,false,2023-09-09T14:32:00.000000
110,54,9,MX,pending,true,2024-05-31T14:40:00.000000
45,19,20,CA,inactive,false,2023-06-09T22:06:00.000000
200,37,9,IN,inactive,false,2023-05-05T18:07:00.000000
64,30,13,ES,suspended,false,2023-02-14T20:55:00.000000
230,23,24,MX,inactive,true,2023-07-06T19:22:00.000000
151,93,7,MX,inactive,true,2023-05-12T19:39:00.000000
261,73,7,GB,pending,true,2023-04-10T19:22:00.000000
255,78,20,FR,suspended,true,2023-05-31T00:17:00.000000
202,40,9,CA,suspended,true,2023-05-06T19:31:00.000000
60,45,30,US,pending,true,2024-02-05T11:26:00.000000
246,90,40,KE,inactive,false,2023-01-09T13:02:00.000000
55,77,33,GB,inactive,false,2024-01-21T15:46:00.000000
77,31,28,US,active,true,2024-01-19T12:12:00.000000
198,69,33,KE,inactive,true,2023-11-23T11:20:00.000000
104,46,9,JP,inactive,false,2023-02-02T07:46:00.000000
86,26,31,GB,active,true,2024-06-18T09:15:00.000000
267,34,9,US,pending,false,2024-01-31T18:38:00.000000
132,61,3,IN,inactive,true,2023-07-30T19:26:00.000000
214,82,12,IT,active,true,2023-09-02T07:49:00.000000
275,78,25,JP,pending,true,2024-08-18T07:10:00.000000
148,81,21,GB,suspended,false,2023-05-28T16:19:00.000000
253,83,16,KE,inactive,false,2024-06-16T04:07:00.000000
279,65,31,ES,inactive,false,2024-01-18T17:11:00.000000
110,73,18,FR,pending,false,2023-09-02T20:26:00.000000
173,92,2,MX,inactive,false,2023-05-12T22:50:00.000000
249,49,27,DE,inactive,true,2023-12-24T21:07:00.000000
53,74,5,DE,inactive,false,2024-03-14T18:19:00.000000
5,51,13,KE,suspended,false,2023-10-30T22:59:00.000000
178,69,1,ES,inactive,true,2024-07-08T15:29:00.000000
137,63,36,CA,inactive,false,2023-05-30T15:34:00.000000
29,67,20,KE,inactive,true,2024-08-30T19:26:00.000000
277,90,25,KE,active,false,2024-01-02T14:43:00.000000
226,47,18,GB,pending,true,2024-04-21T07:57:00.000000
154,66,15,DE,inactive,false,2023-02-04T21:26:00.000000
52,31,19,US,suspended,true,2023-11-13T22:21:00.000000
118,41,27,ES,suspended,false,2023-06-15T22:40:00.000000
261,94,22,IT,pending,true,2023-09-19T05:52:00.000000
141,62,28,JP,inactive,false,2024-01-20T05:18:00.000000
139,27,20,GB,active,false,2024-05-27T06:29:00.000000
127,21,17,MX,active,false,2024-08-28T08:35:00.000000
211,71,7,US,active,false,2023-07-03T00:26:00.000000
76,93,23,NG,active,false,2023-01-15T18:19:00.000000
67,81,2,FR,pending,true,2024-01-07T06:24:00.000000
132,25,18,IT,suspended,false,2023-09-13T13:05:00.000000
100,76,13,GB,active,false,2024-02-21T00:17:00.000000
209,32,37,CA,active,true,2023-03-18T16:44:00.000000
288,47,6,CA,pending,true,2023-06-19T23:40:00.000000
30,76,38,GB,pending,true,2023-02-10T18:57:00.000000
273,62,16,KE,pending,true,2024-06-18T23:17:00.000000
261,83,1,JP,inactive,false,2023-12-24T07:58:00.000000
77,29,16,MX,inactive,false,2024-05-09T21:26:00.000000
212,60,21,GB,pending,false,2023-07-27T20:50:00.000000
139,22,7,GB,inactive,true,2024-03-10T14:25:00.000000
144,53,25,JP,inactive,false,2023-02-08T10:23:00.000000
246,93,29,NG,pending,true,2023-12-19T08:32:00.000000
157,85,18,DE,pending,true,2024-01-31T07:08:00.000000
137,60,34,NG,pending,true,2024-05-10T23:14:00.000000
252,34,17,NG,pending,true,2023-10-17T18:28:00.000000
110,91,23,US,active,true,2024-06-02T15:45:00.000000
256,39,9,KE,active,false,2023-10-01T10:59:00.000000
189,73,31,NG,inactive,false,2024-09-12T05:50:00.000000
241,57,3,GB,inactive,true,2024-07-17T09:08:00.000000
124,74,6,IT,suspended,false,2024-04-17T18:16:00.000000
174,49,24,US,suspended,false,2024-01-21T17:51:00.000000
91,80,28,CA,inactive,false,2023-10-05T02:29:00.000000
93,67,20,MX,active,false,2024-02-01T12:51:00.000000
298,21,0,ES,suspended,false,2024-01-19T12:03:00.000000
231,82,29,MX,suspended,true,2024-06-24T02:06:00.000000
274,50,40,IN,suspended,true,2023-09-22T16:06:00.000000
77,33,15,IT,pending,false,2023-02-03T06:15:00.000000
30,54,8,NG,pending,true,2023-07-23T23:30:00.000000
259,51,20,GB,suspended,false,2023-07-30T11:49:00.000000
167,21,9,GB,active,false,2024-01-29T11:47:00.000000
271,90,13,US,pending,true,2024-08-19T03:49:00.000000
70,28,31,DE,active,true,2023-11-23T14:53:00.000000
110,59,10,MX,active,true,2023-05-18T16:47:00.000000
162,83,18,NG,suspended,false,2023-01-05T10:23:00.000000
253,41,22,IN,suspended,true,2023-05-27T17:20:00.000000
246,46,14,MX,pending,false,2024-08-07T06:38:00.000000
169,55,13,ES,suspended,true,2024-05-03T16:50:00.000000
61,28,39,NG,inactive,true,2024-02-24T23:59:00.000000
66,39,3,GB,pending,true,2023-07-27T18:51:00.000000
72,76,38,FR,inactive,true,2023-05-11T18:50:00.000000
132,65,29,DE,active,false,2024-09-15T18:47:00.000000
116,69,17,IN,pending,true,2023-12-08T23:18:00.000000
46,75,29,KE,active,true,2024-02-27T18:49:00.000000
276,78,29,NG,suspended,true,2023-07-19T22:52:00.000000
26,31,30,GB,active,true,2023-08-04T20:51:00.000000
289,90,23,FR,suspended,false,2024-03-12T17:40:00.000000
89,80,27,KE,active,false,2024-07-23T00:11:00.000000
60,90,27,GB,suspended,true,2024-06-13T16:35:00.000000
116,28,4,CA,inactive,false,2023-09-19T19:59:00.000000
289,22,14,NG,suspended,true,2024-04-12T01:12:00.000000
103,25,22,US,pending,false,2024-09-13T09:44:00.000000
258,20,3,DE,active,false,2023-08-05T18:06:00.000000
291,53,20,FR,inactive,false,2024-05-07T04:24:00.000000
158,22,6,NG,inactive,true,2024-07-12T10:42:00.000000
217,52,24,MX,inactive,false,2024-04-04T11:37:00.000000
168,57,34,JP,pending,true,2024-02-27T16:56:00.000000
3,40,31,MX,inactive,false,2024-09-13T23:57:00.000000
11,86,21,ES,pending,true,2024-01-29T09:58:00.000000
157,79,9,DE,pending,false,2023-11-22T19:59:00.000000
113,61,12,NG,active,true,2023-07-25T00:15:00.000000
44,20,4,FR,suspended,false,2024-01-12T22:11:00.000000
115,76,17,KE,pending,true,2024-01-16T21:01:00.000000
144,61,31,US,active,false,2024-02-23T20:54:00.000000
175,48,31,IN,suspended,true,2023-02-17T20:32:00.000000
138,46,29,NG,active,true,2023-04-18T20:20:00.000000
266,62,20,GB,suspended,false,2024-09-16T04:33:00.000000
195,25,29,US,active,true,2023-08-20T12:13:00.000000
12,20,34,DE,active,true,2024-07-10T22:35:00.000000
63,74,5,IT,inactive,false,2023-08-11T00:02:00.000000
169,83,31,US,inactive,false,2024-07-06T18:40:00.000000
178,43,38,GB,active,true,2023-08-30T07:30:00.000000
72,68,17,ES,suspended,true,2023-04-04T00:03:00.000000
59,37,34,CA,suspended,true,2024-08-17T00:39:00.000000
129,40,7,IT,inactive,false,2023-01-07T21:51:00.000000
74,47,36,JP,active,false,2024-09-11T21:45:00.000000
294,28,8,IN,inactive,true,2024-08-16T09:38:00.000000
22,68,26,ES,inactive,true,2023-06-11T07:20:00.000000
178,23,5,IT,suspended,false,2024-01-12T19:49:00.000000
40,40,9,NG,pending,true,2023-08-06T04:35:00.000000
48,58,24,NG,pending,true,2024-02-05T17:15:00.000000
53,18,6,GB,active,true,2024-06-12T00:03:00.000000
154,76,27,IT,inactive,false,2023-05-16T16:32:00.000000
163,86,35,CA,inactive,false,2023-03-06T15:13:00.000000
128,85,13,IN,active,false,2023-03-19T07:43:00.000000
138,38,9,IN,inactive,false,2024-01-24T07:24:00.000000
272,22,0,GB,pending,true,2024-07-02T17:54:00.000000
26,72,35,IN,pending,false,2024-06-25T13:55:00.000000
186,46,39,MX,pending,false,2024-02-06T20:31:00.000000
16,50,7,IN,suspended,true,2024-07-06T18:07:00.000000
41,84,6,FR,pending,true,2024-02-20T05:39:00.000000
72,74,5,KE,suspended,false,2024-03-16T21:30:00.000000
205,42,21,JP,pending,true,2023-11-26T07:42:00.000000
191,23,7,FR,inactive,false,2024-05-28T12:14:00.000000
124,95,37,US,active,false,2023-04-29T11:33:00.000000
49,66,35,CA,suspended,false,2023-11-03T10:46:00.000000
169,70,23,IN,inactive,true,2023-05-08T04:38:00.000000
141,69,26,IN,pending,true,2023-05-30T10:54:00.000000
5,83,25,ES,active,true,2023-08-13T19:25:00.000000
264,72,4,US,pending,false,2023-06-06T21:08:00.000000
165,52,26,GB,inactive,true,2024-04-10T08:27:00.000000
58,74,28,NG,pending,true,2024-03-11T23:27:00.000000
181,61,19,DE,pending,false,2023-09-03T13:08:00.000000
65,90,27,FR,pending,false,2024-05-24T22:56:00.000000
139,21,28,IN,inactive,false,2023-12-05T07:36:00.000000
208,28,25,KE,pending,true,2024-07-06T01:37:00.000000
47,78,39,GB,pending,true,2023-12-07T15:59:00.000000
296,71,34,IT,pending,false,2023-02-19T10:05:00.000000
271,38,38,NG,suspended,false,2023-09-13T13:41:00.000000
244,73,8,MX,active,true,2023-07-15T22:26:00.000000
289,38,29,IT,suspended,false,2024-04-21T19:34:00.000000
215,87,38,US,inactive,false,2024-05-19T05:48:00.000000
275,83,30,ES,suspended,false,2023-04-25T02:12:00.000000
202,82,24,NG,inactive,true,2023-03-07T13:18:00.000000
155,82,6,ES,inactive,true,2024-07-03T16:05:00.000000
113,40,21,ES,pending,false,2023-08-28T05:50:00.000000
155,52,17,US,suspended,false,2023-05-22T06:57:00.000000
282,70,40,IN,suspended,false,2024-07-13T23:05:00.000000
69,79,9,US,active,true,2023-08-18T16:40:00.000000
28,54,16,FR,active,false,2023-07-12T17:44:00.000000
261,62,2,DE,pending,true,2023-10-14T20:47:00.000000
57,76,6,GB,inactive,false,2023-09-04T06:41:00.000000
90,68,10,JP,suspended,true,2023-05-31T11:34:00.000000
124,88,2,GB,active,false,2024-02-21T15:03:00.000000
111,66,0,IT,pending,false,2024-01-18T13:07:00.000000
223,54,20,NG,inactive,false,2023-10-09T08:36:00.000000
141,48,21,IT,pending,false,2023-05-31T19:24:00.000000
280,63,2,IT,pending,true,2024-07-15T20:50:00.000000
11,87,10,US,suspended,true,2024-08-30T12:59:00.000000
129,87,26,NG,suspended,true,2024-03-02T00:20:00.000000
276,85,28,GB,inactive,true,2023-11-11T10:12:00.000000
139,46,39,CA,pending,true,2024-07-19T22:28:00.000000
272,51,1,DE,inactive,false,2024-02-19T15:24:00.000000
135,20,27,JP,inactive,true,2024-09-06T21:38:00.000000
243,27,35,FR,suspended,false,2023-09-22T04:25:00.000000
65,51,36,ES,pending,false,2024-08-13T13:41:00.000000
207,67,25,JP,active,true,2023-09-08T17:52:00.000000
54,38,7,GB,pending,true,2024-01-03T19:47:00.000000
192,51,25,JP,suspended,true,2023-03-28T06:53:00.000000
36,93,3,JP,pending,true,2023-09-03T00:53:00.000000
279,50,1,MX,active,false,2023-01-22T09:26:00.000000
186,80,8,FR,inactive,true,2023-10-03T00:02:00.000000
279,20,15,KE,suspended,true,2024-07-06T07:26:00.000000
285,38,32,FR,suspended,true,2023-07-03T16:41:00.000000
260,79,31,IN,active,false,2024-07-05T07:17:00.000000
298,32,24,NG,active,false,2023-08-03T21:03:00.000000
16,46,20,KE,suspended,true,2024-04-24T00:13:00.000000
158,37,8,DE,suspended,true,2023-12-01T18:18:00.000000
229,32,18,CA,active,false,2024-04-11T06:33:00.000000
68,67,39,IN,inactive,true,2024-04-24T09:30:00.000000
80,25,8,JP,suspended,true,2024-08-08T15:30:00.000000
39,40,36,DE,pending,true,2023-08-03T20:09:00.000000
297,26,36,ES,suspended,false,2024-01-03T05:47:00.000000
73,30,8,NG,suspended,false,2023-05-17T04:53:00.000000
111,77,35,ES,suspended,true,2023-04-19T03:50:00.000000
248,88,9,IT,suspended,false,2023-12-29T04:41:00.000000
172,77,9,IT,active,true,2024-09-05T08:40:00.000000
187,21,37,GB,suspended,true,2023-08-30T07:02:00.000000
150,25,15,CA,inactive,false,2024-08-03T13:22:00.000000
82,52,12,MX,inactive,true,2023-02-03T14:22:00.000000
80,24,1,NG,inactive,false,2023-08-24T08:45:00.000000
196,85,13,KE,active,false,2024-07-09T19:45:00.000000
226,78,31,IT,suspended,true,2023-12-03T11:42:00.000000
208,44,35,KE,pending,true,2023-06-22T13:10:00.000000
61,63,29,IT,inactive,true,2024-07-29T15:40:00.000000
75,94,23,US,inactive,true,2023-10-26T01:44:00.000000
139,74,30,CA,suspended,false,2023-01-24T07:07:00.000000
152,32,40,CA,pending,false,2023-11-16T06:58:00.000000
5,61,27,ES,pending,true,2024-01-27T08:39:00.000000
276,58,33,ES,inactive,true,2024-05-30T03:51:00.000000
5,66,0,FR,inactive,false,2024-03-24T18:53:00.000000
68,67,26,GB,inactive,false,2023-04-27T23:55:00.000000
195,55,15,IN,pending,true,2023-06-11T04:06:00.000000
288,28,24,IN,inactive,false,2024-04-10T17:44:00.000000
52,47,17,IT,active,true,2024-06-01T18:11:00.000000
236,74,39,KE,active,true,2024-08-03T16:15:00.000000
16,89,1,IN,inactive,true,2023-06-11T20:15:00.000000
222,62,33,IN,suspended,false,2024-03-09T18:13:00.000000
217,72,20,DE,suspended,false,2023-10-15T18:02:00.000000
142,73,6,KE,active,false,2023-03-14T23:11:00.000000
190,73,32,ES,pending,true,2024-05-07T02:30:00.000000
210,93,15,NG,inactive,false,2023-04-22T05:18:00.000000
208,52,27,NG,active,true,2023-06-16T01:16:00.000000
237,41,16,CA,suspended,true,2024-04-22T20:29:00.000000
28,37,8,KE,active,true,2024-09-04T16:32:00.000000
51,24,33,US,pending,true,2023-09-09T22:33:00.000000
242,60,29,GB,inactive,false,2023-01-15T07:01:00.000000
20,63,36,IT,suspended,true,2024-09-06T10:02:00.000000
1,66,35,ES,inactive,true,2023-11-12T13:07:00.000000
22,26,23,FR,pending,true,2024-07-24T07:31:00.000000
57,93,16,KE,inactive,false,2024-06-27T10:51:00.000000
72,58,7,FR,pending,false,2023-12-06T12:56:00.000000
272,91,5,CA,inactive,true,2023-11-20T12:43:00.000000
261,40,22,MX,suspended,true,2024-01-20T19:10:00.000000
183,36,25,ES,active,true,2023-04-12T22:53:00.000000
283,32,28,CA,active,true,2023-12-08T15:56:00.000000
139,86,23,US,active,true,2024-02-13T19:31:00.000000
291,44,26,GB,pending,false,2024-06-27T09:02:00.000000
183,79,32,DE,pending,true,2024-08-17T14:32:00.000000
243,47,28,MX,active,false,2023-05-11T00:34:00.000000
126,63,31,MX,pending,false,2023-01-20T17:56:00.000000
123,85,24,FR,inactive,true,2023-10-07T06:58:00.000000
55,38,34,KE,suspended,false,2023-07-25T00:08:00.000000
288,44,1,CA,inactive,true,2024-02-11T11:11:00.000000
184,56,3,GB,active,false,2023-12-16T15:10:00.000000
82,39,31,IN,suspended,true,2023-01-09T04:55:00.000000
60,35,20,US,active,false,2024-06-28T05:53:00.000000
21,69,14,ES,pending,true,2024-05-13T21:31:00.000000
161,72,6,FR,suspended,false,2023-02-09T05:09:00.000000
217,80,1,MX,suspended,false,2024-09-13T01:09:00.000000
178,62,22,MX,suspended,false,2023-10-15T00:17:00.000000
130,22,4,KE,inactive,false,2023-08-01T04:22:00.000000
29,86,11,MX,suspended,true,2023-03-02T06:48:00.000000
223,27,30,KE,pending,true,2023-10-20T03:35:00.000000
213,21,7,DE,suspended,true,2024-04-06T17:31:00.000000
193,65,14,NG,active,true,2024-07-16T22:57:00.000000
184,49,9,GB,suspended,false,2024-07-18T07:36:00.000000
151,37,29,CA,suspended,false,2023-05-13T23:33:00.000000
175,45,4,DE,active,false,2024-06-18T15:34:00.000000
226,68,10,IN,active,true,2024-05-17T19:44:00.000000
122,74,40,IT,pending,true,2023-04-10T23:07:00.000000
266,83,17,GB,pending,false,2023-01-27T00:06:00.000000
74,93,30,FR,pending,true,2024-02-11T08:57:00.000000
29,52,23,KE,suspended,false,2024-05-24T09:02:00.000000
175,72,11,JP,suspended,false,2024-04-13T20:21:00.000000
