order_id,customer_age,quantity,region,status,unit_price
18316,82,10,north,cancelled,416.4
18317,65,3,south,pending,27.24
18318,74,3,east,delivered,120.52
18319,19,8,west,cancelled,7.16
18320,87,9,north,shipped,222.27
18321,40,3,east,delivered,495.18
18322,25,10,south,delivered,82.7
18323,21,18,west,pending,432.85
18324,51,4,west,delivered,325.66
18325,87,5,south,pending,443.6
18326,23,14,west,pending,119.93
18327,71,18,west,pending,231.9
18328,78,19,west,cancelled,479.97
18329,58,5,north,pending,153.75
18330,78,13,north,pending,188.06
18331,29,12,east,pending,131.75
18332,41,18,east,shipped,148.6
18333,42,8,north,delivered,434.68
18334,66,11,south,pending,254.92
18335,90,6,east,cancelled,190.75
18336,28,16,west,cancelled,296.04
18337,56,8,south,delivered,373.96
18338,69,18,north,delivered,171.68
18339,29,7,west,cancelled,389.68
18340,28,20,west,cancelled,216.69
18341,38,14,east,delivered,180.99
18342,83,17,south,pending,256.28
18343,81,18,west,delivered,477.99
18344,52,11,south,pending,335.27
18345,39,14,south,delivered,241.11
18346,72,1,south,delivered,233.66
18347,89,14,west,shipped,224.73
18348,82,20,south,pending,486.04
18349,37,9,south,cancelled,366.6
18350,77,11,west,shipped,468.82
18351,68,13,west,cancelled,343.11
18352,79,17,north,shipped,66.39
18353,24,9,south,delivered,433.38
18354,52,15,west,shipped,174.45
18355,23,2,west,pending,350.47
18356,63,20,east,pending,21.93
18357,47,7,north,pending,8.21
18358,33,3,south,delivered,197.17
18359,51,20,east,delivered,456.39
18360,29,12,south,shipped,110.76
18361,72,16,east,pending,141.57
18362,32,19,north,delivered,157.02
18363,63,19,west,cancelled,34.11
18364,72,14,west,pending,213.7
18365,23,11,east,cancelled,295.78
18366,81,19,east,delivered,69.73
18367,88,4,east,delivered,435.01
18368,49,6,north,delivered,254.18
18369,40,8,north,shipped,38.33
18370,80,20,east,delivered,24.81
18371,54,9,south,shipped,173.53
18372,88,9,east,cancelled,399.06
18373,89,20,west,cancelled,224.57
18374,46,9,north,delivered,174.4
18375,60,20,east,pending,396.32
18376,66,7,west,cancelled,496.76
18377,63,1,north,pending,152.44
18378,31,15,south,delivered,260.89
18379,76,18,east,pending,89.37
18380,68,10,north,shipped,349.24
18381,41,11,east,shipped,193.63
18382,55,15,south,shipped,478.46
18383,23,17,east,cancelled,464.22
18384,71,9,north,pending,424.91
18385,54,9,north,pending,38.32
18386,66,20,east,pending,263.08
18387,67,2,east,cancelled,195.21
18388,87,6,south,cancelled,140.11
18389,49,8,west,delivered,365.09
18390,51,2,north,shipped,336.89
18391,72,16,south,pending,289.1
18392,21,16,north,delivered,132.25
18393,52,4,west,shipped,327.88
18394,75,10,north,pending,89.14
18395,83,13,west,shipped,410.94
18396,57,11,south,shipped,84.31
18397,37,2,west,delivered,52.7
18398,26,5,west,cancelled,83.69
18399,74,18,south,shipped,282.83
18400,19,14,north,pending,175.04
18401,37,1,south,delivered,163.91
18402,89,3,north,cancelled,13.6
18403,61,3,south,cancelled,84.52
18404,31,17,north,shipped,234.76
18405,67,8,west,delivered,61.11
18406,36,15,north,shipped,237.23
18407,38,14,west,pending,226.76
18408,63,20,east,shipped,111.07
18409,49,3,south,pending,235.76
18410,70,2,north,cancelled,321.44
18411,53,17,east,pending,273.77
18412,87,3,west,shipped,232.89
18413,87,18,north,delivered,486.29
18414,34,20,east,delivered,370.48
18415,18,18,west,cancelled,318.04
18416,82,4,west,shipped,272.23
18417,46,8,south,pending,63.36
18418,52,16,east,pending,315.5
18419,86,17,south,cancelled,90.93
18420,69,2,west,delivered,336.91
18421,86,4,north,pending,113.02
18422,82,4,north,delivered,6.94
18423,47,2,north,delivered,318.72
18424,23,10,east,delivered,480.76
18425,73,15,west,shipped,370.8
18426,35,1,east,pending,201.88
18427,51,17,east,cancelled,422.08
18428,68,9,east,delivered,307.11
18429,79,9,north,delivered,277.32
18430,37,9,north,delivered,153.8
18431,85,9,east,delivered,15.98
18432,74,11,west,pending,421.48
18433,26,8,east,cancelled,335.38
18434,72,5,west,cancelled,422.97
18435,20,12,south,shipped,442.52
18436,26,13,south,pending,127.99
18437,29,16,west,shipped,336.16
18438,56,5,south,shipped,440.79
18439,27,3,south,cancelled,53.3
18440,45,3,south,delivered,323.8
18441,32,19,south,delivered,134.82
18442,49,11,east,pending,351.79
18443,63,3,west,shipped,91.97
18444,38,3,north,delivered,241.01
18445,44,1,north,pending,499.72
18446,70,19,west,cancelled,138.97
18447,31,9,north,pending,323.79
18448,47,12,north,shipped,80.69
18449,45,5,west,cancelled,273.18
18450,78,13,south,cancelled,307.18
18451,70,12,west,pending,343.85
18452,18,17,east,cancelled,143.72
18453,61,5,east,pending,280.76
18454,41,3,west,cancelled,67.14
18455,49,14,south,pending,153.43
18456,23,11,south,cancelled,412.18
18457,50,12,north,shipped,55.19
18458,59,3,south,delivered,254.06
18459,89,10,south,shipped,375.16
18460,83,14,north,cancelled,211.35
18461,30,6,north,pending,143.39
18462,69,1,west,cancelled,388.08
18463,60,1,east,pending,5.49
18464,20,1,south,delivered,53.62
18465,39,18,west,delivered,385.7
18466,64,17,west,cancelled,138.97
18467,53,18,south,shipped,15.11
18468,56,17,west,pending,375.6
18469,81,16,north,pending,348.03
18470,36,14,east,cancelled,204.96
18471,51,10,west,shipped,404.63
18472,33,4,east,delivered,110.27
18473,30,10,west,pending,101.58
18474,72,8,south,cancelled,496.23
18475,58,15,west,cancelled,435.45
18476,22,15,west,shipped,131.32
18477,42,6,south,pending,320.64
18478,55,6,east,shipped,72.51
18479,53,6,west,delivered,479.09
18480,21,17,east,cancelled,39.4
18481,90,12,south,delivered,486.76
18482,71,11,south,pending,215.94
18483,69,14,west,shipped,279.63
18484,26,19,south,pending,383.52
18485,78,7,north,delivered,300.87
18486,79,3,west,pending,499.14
18487,26,9,south,shipped,75.91
18488,84,19,west,shipped,256.48
18489,34,8,west,pending,161.66
18490,51,12,west,cancelled,398.0
18491,86,10,south,cancelled,168.6
18492,87,18,south,cancelled,197.48
18493,23,18,north,shipped,177.69
18494,87,3,south,delivered,451.48
18495,87,2,east,shipped,176.12
18496,18,16,west,pending,207.56
18497,69,7,south,cancelled,111.62
18498,77,5,south,delivered,424.77
18499,88,15,north,delivered,350.8
18500,36,14,north,pending,142.79
18501,30,3,west,shipped,317.24
18502,52,19,east,shipped,239.6
18503,28,20,west,cancelled,142.21
18504,74,2,east,shipped,301.59
18505,52,8,north,delivered,461.29
18506,70,15,south,pending,389.31
18507,84,16,south,pending,359.5
18508,31,15,west,cancelled,124.05
18509,46,8,west,shipped,388.0
18510,59,3,west,cancelled,327.43
18511,41,4,north,delivered,8.89
18512,68,1,west,shipped,276.41
18513,66,6,north,shipped,392.24
18514,51,11,west,pending,205.25
18515,87,7,east,cancelled,321.12
18516,72,15,west,pending,194.27
18517,86,11,east,delivered,300.13
18518,49,19,west,shipped,414.1
18519,68,8,north,pending,399.85
18520,88,7,north,delivered,43.98
18521,74,11,south,pending,70.18
18522,57,18,east,pending,91.64
18523,82,11,west,shipped,102.73
18524,66,4,west,shipped,495.17
18525,90,12,south,cancelled,298.09
18526,57,3,west,shipped,273.3
18527,29,10,south,delivered,190.47
18528,59,19,west,shipped,189.31
18529,61,9,west,delivered,481.58
18530,51,2,east,pending,360.91
18531,58,1,south,pending,41.85
18532,24,16,east,pending,452.12
18533,32,9,west,cancelled,256.45
18534,33,14,west,delivered,182.88
18535,35,16,east,pending,440.06
18536,41,5,south,shipped,392.67
18537,25,8,west,delivered,207.95
18538,79,19,south,pending,121.22
18539,64,15,north,shipped,38.02
18540,49,20,south,shipped,232.91
18541,66,17,east,pending,300.04
18542,23,18,south,cancelled,158.76
18543,62,3,east,cancelled,437.72
18544,32,4,north,pending,70.37
18545,27,17,west,delivered,157.85
18546,78,17,north,shipped,354.8
18547,28,5,west,pending,233.72
18548,72,4,north,shipped,275.94
18549,25,2,south,cancelled,176.38
18550,47,15,west,cancelled,268.25
18551,86,13,west,shipped,10.06
18552,89,2,north,delivered,421.03
18553,68,11,south,delivered,309.44
18554,44,19,south,delivered,31.12
18555,71,12,south,delivered,6.32
18556,58,11,east,shipped,456.36
18557,49,18,east,delivered,49.16
18558,70,15,west,shipped,67.82
18559,34,2,west,delivered,167.51
18560,30,9,east,pending,425.4
18561,83,5,south,shipped,417.2
18562,51,12,south,shipped,395.93
18563,59,8,south,cancelled,495.87
18564,65,15,north,cancelled,372.06
18565,25,15,west,delivered,52.63
18566,66,14,west,shipped,299.14
18567,80,19,south,delivered,303.94
18568,18,14,east,delivered,438.57
18569,24,16,west,shipped,332.74
18570,21,8,south,delivered,118.66
18571,56,5,east,pending,305.7
18572,35,12,east,shipped,79.55
18573,56,9,north,delivered,444.83
18574,85,19,east,pending,39.5
18575,50,13,south,pending,385.15
18576,40,13,west,pending,176.87
18577,24,1,east,cancelled,480.53
18578,55,16,east,pending,486.1
18579,66,1,east,delivered,260.5
18580,66,6,north,shipped,313.41
18581,53,18,north,shipped,71.58
18582,89,16,west,shipped,146.29
18583,73,7,north,cancelled,411.47
18584,73,16,north,delivered,207.44
18585,81,5,west,shipped,343.44
18586,70,7,south,cancelled,458.85
18587,24,18,east,delivered,366.47
18588,59,1,east,cancelled,159.15
18589,73,12,east,pending,312.57
18590,51,15,north,pending,241.85
18591,38,4,south,cancelled,431.57
18592,19,5,north,cancelled,300.33
18593,57,4,south,cancelled,335.86
18594,58,13,east,pending,354.08
18595,72,14,south,cancelled,200.56
18596,64,6,west,cancelled,53.17
18597,80,20,south,cancelled,376.41
18598,74,13,west,delivered,151.96
18599,61,13,north,shipped,90.24
18600,86,17,south,pending,181.98
18601,21,6,south,pending,330.07
18602,75,16,south,pending,430.92
18603,57,8,west,pending,82.05
18604,58,9,east,shipped,310.3
18605,46,6,south,cancelled,11.05
18606,42,17,south,pending,422.85
18607,82,19,west,shipped,130.61
18608,21,2,south,shipped,201.94
18609,72,9,west,shipped,319.05
18610,34,6,north,pending,276.31
18611,49,13,south,pending,206.17
18612,65,18,north,shipped,40.53
18613,51,11,east,delivered,380.7
18614,69,10,west,pending,495.25
18615,66,10,north,shipped,118.93
18616,34,13,west,pending,186.54
18617,41,1,west,cancelled,247.77
18618,71,13,east,shipped,181.71
18619,61,17,west,pending,413.18
18620,55,17,west,cancelled,420.26
18621,24,19,west,cancelled,96.94
18622,31,11,south,pending,404.78
18623,68,17,south,pending,55.4
18624,60,20,east,pending,451.22
18625,62,20,east,shipped,499.0
18626,47,8,east,shipped,463.6
18627,24,5,east,pending,137.17
18628,19,3,west,pending,394.61
18629,72,20,west,cancelled,379.79
18630,38,3,south,shipped,108.45
18631,41,8,north,delivered,35.87
18632,33,7,east,cancelled,385.65
18633,40,2,south,pending,26.83
18634,37,9,north,delivered,203.95
18635,55,10,north,delivered,78.1
18636,41,5,south,delivered,366.37
18637,75,4,south,pending,21.81
18638,72,16,north,delivered,438.6
18639,79,20,east,shipped,154.09
18640,78,11,south,cancelled,321.64
18641,57,7,south,shipped,442.16
18642,69,10,south,pending,93.36
18643,35,18,east,cancelled,295.06
18644,58,12,east,delivered,412.48
18645,26,14,south,pending,221.29
18646,67,9,west,cancelled,396.8
18647,21,12,east,pending,234.22
18648,31,1,north,cancelled,99.13
18649,28,10,south,cancelled,139.12
18650,40,10,north,cancelled,46.56
18651,53,14,north,delivered,235.0
18652,30,6,south,cancelled,404.5
18653,29,9,south,cancelled,58.67
18654,65,1,east,pending,413.15
18655,82,10,east,delivered,487.81
18656,50,10,north,shipped,69.06
18657,86,4,south,shipped,169.23
18658,84,13,south,shipped,402.81
18659,67,7,south,shipped,180.66
18660,25,3,south,shipped,395.82
18661,18,14,east,cancelled,348.63
18662,86,13,east,shipped,156.96
18663,19,10,west,pending,17.43
18664,31,4,west,cancelled,193.55
18665,78,16,south,cancelled,444.1
18666,84,2,south,cancelled,85.36
18667,68,2,west,delivered,489.16
18668,79,2,south,shipped,378.9
18669,81,8,west,cancelled,302.28
18670,89,8,north,cancelled,16.95
18671,34,15,west,cancelled,136.47
18672,43,19,south,pending,162.38
18673,28,1,south,pending,309.82
18674,40,9,east,shipped,214.73
18675,63,15,south,delivered,253.17
18676,74,9,east,cancelled,222.52
18677,19,5,west,shipped,319.68
18678,52,4,west,delivered,252.29
18679,75,5,south,cancelled,186.59
18680,35,2,north,cancelled,39.67
18681,70,14,north,pending,489.1
18682,51,13,north,shipped,472.02
18683,39,1,south,delivered,171.53
18684,72,12,south,pending,117.79
18685,27,17,north,shipped,411.3
18686,36,1,north,cancelled,102.09
18687,32,18,east,cancelled,104.89
18688,39,11,east,delivered,391.92
18689,24,14,south,shipped,226.25
18690,44,19,west,shipped,369.76
18691,85,1,east,pending,466.88
18692,50,5,north,cancelled,307.95
18693,47,18,north,pending,10.55
18694,79,19,north,shipped,18.99
18695,61,4,west,cancelled,462.81
18696,47,16,east,pending,89.94
18697,73,2,west,cancelled,242.12
18698,62,17,west,cancelled,312.07
18699,67,17,south,pending,89.55
18700,86,17,west,cancelled,455.62
18701,24,1,east,cancelled,186.41
18702,77,15,west,cancelled,128.28
18703,88,5,north,delivered,53.37
18704,62,9,west,cancelled,281.15
18705,39,5,north,pending,416.01
18706,65,2,east,delivered,366.62
18707,51,16,south,cancelled,228.14
18708,83,11,west,pending,204.67
18709,40,8,east,delivered,425.14
18710,57,1,east,shipped,288.11
18711,34,18,west,pending,281.18
18712,33,15,east,shipped,137.07
18713,89,15,north,delivered,271.43
18714,47,5,north,pending,212.38
18715,82,5,east,shipped,353.77
18716,59,13,north,shipped,227.13
18717,50,20,east,shipped,262.48
18718,64,14,south,shipped,149.07
18719,52,13,east,pending,148.32
18720,24,15,east,pending,246.2
18721,22,8,south,pending,312.32
18722,72,9,south,shipped,495.43
18723,50,20,west,cancelled,489.75
18724,57,11,south,delivered,176.98
18725,65,17,east,delivered,283.64
18726,54,14,north,cancelled,20.98
18727,77,2,south,pending,492.97
18728,61,3,west,shipped,235.41
18729,36,11,south,cancelled,19.15
18730,43,2,west,cancelled,460.16
18731,27,2,north,cancelled,438.87
18732,32,17,south,shipped,309.14
18733,35,12,west,shipped,329.28
18734,42,18,north,delivered,140.53
18735,37,11,west,cancelled,434.73
18736,75,9,west,cancelled,256.61
18737,54,19,west,shipped,499.05
18738,86,3,south,pending,251.28
18739,80,10,north,delivered,335.59
18740,28,13,south,pending,362.6
18741,75,12,south,shipped,79.09
18742,74,3,west,shipped,174.25
18743,68,14,north,shipped,441.57
18744,44,16,east,delivered,135.25
18745,49,19,south,cancelled,288.97
18746,55,6,south,pending,404.25
18747,39,4,south,shipped,24.32
18748,80,5,west,shipped,420.96
18749,39,15,east,shipped,52.12
18750,21,3,north,shipped,305.55
18751,42,20,west,cancelled,274.22
18752,89,11,north,shipped,240.77
18753,86,5,west,delivered,420.71
18754,66,13,north,cancelled,136.55
18755,39,3,east,delivered,257.75
18756,27,16,east,cancelled,471.85
18757,78,4,south,cancelled,129.39
18758,63,17,west,delivered,109.9
18759,19,14,west,shipped,78.84
18760,87,16,north,delivered,150.8
18761,25,2,south,cancelled,8.72
18762,26,19,east,shipped,23.09
18763,67,14,west,pending,264.22
18764,49,17,north,delivered,202.41
18765,23,8,north,cancelled,407.07
18766,50,16,west,shipped,377.92
18767,60,5,south,shipped,127.41
18768,42,1,west,cancelled,191.51
18769,22,3,south,cancelled,320.08
18770,67,14,east,cancelled,493.88
18771,47,9,east,delivered,196.99
18772,59,18,west,pending,34.18
18773,87,11,south,shipped,190.44
18774,82,9,north,shipped,227.86
18775,36,15,east,cancelled,46.45
18776,52,3,east,pending,38.09
18777,47,8,south,shipped,192.84
18778,60,8,north,delivered,379.54
18779,47,5,east,delivered,285.24
18780,57,11,north,shipped,25.92
18781,19,18,west,cancelled,252.63
18782,22,3,north,cancelled,131.56
18783,31,19,north,pending,127.23
18784,83,14,west,pending,175.72
18785,26,7,west,pending,417.22
18786,68,9,west,delivered,247.68
18787,74,18,south,delivered,126.94
18788,78,3,north,shipped,26.93
18789,82,8,east,pending,261.46
18790,54,1,north,cancelled,48.91
18791,83,2,east,shipped,38.79
18792,26,10,south,cancelled,133.04
18793,72,8,west,pending,175.78
18794,62,13,north,shipped,197.75
18795,40,5,north,shipped,412.55
18796,53,12,south,delivered,203.47
18797,50,13,north,cancelled,197.87
18798,50,19,west,cancelled,314.22
18799,64,4,south,cancelled,303.84
18800,51,11,north,pending,453.4
18801,51,8,east,cancelled,316.42
18802,72,20,west,delivered,143.98
18803,24,8,north,cancelled,458.38
18804,86,1,east,shipped,330.67
18805,44,11,south,pending,327.3
18806,86,18,east,shipped,121.99
18807,64,3,south,delivered,244.71
18808,26,18,east,delivered,177.91
18809,78,16,west,pending,384.51
18810,45,13,west,pending,241.92
18811,75,6,east,shipped,312.06
18812,88,10,north,cancelled,230.0
18813,31,1,south,pending,396.42
18814,19,9,south,cancelled,187.83
18815,59,14,east,shipped,158.2
18816,48,13,east,pending,192.94
18817,33,3,east,pending,376.96
18818,36,1,south,shipped,98.93
18819,86,3,south,shipped,398.19
18820,76,2,east,delivered,383.26
18821,82,14,east,shipped,5.0
18822,83,3,east,pending,458.02
18823,50,19,west,delivered,441.68
18824,86,12,south,cancelled,148.09
18825,67,17,west,shipped,379.72
18826,90,3,west,cancelled,107.14
18827,72,13,east,pending,372.92
18828,85,3,west,pending,39.05
18829,83,17,east,pending,72.48
18830,37,20,east,pending,379.41
18831,25,7,north,pending,426.1
18832,57,5,north,pending,324.64
18833,58,19,west,shipped,465.23
18834,79,18,south,pending,165.08
18835,35,14,north,cancelled,357.37
18836,79,11,east,delivered,373.29
18837,31,7,east,delivered,162.7
18838,53,14,north,delivered,313.31
18839,75,13,south,cancelled,149.71
18840,35,4,north,pending,144.45
18841,50,10,south,delivered,148.52
18842,66,12,north,pending,448.51
18843,47,1,east,shipped,153.35
18844,22,3,east,delivered,129.2
18845,29,18,east,pending,329.0
18846,87,3,south,delivered,374.68
18847,66,18,north,pending,487.49
18848,50,16,east,pending,339.37
18849,40,18,north,delivered,70.73
18850,52,12,north,pending,364.05
18851,34,2,west,shipped,300.51
18852,44,8,west,delivered,220.51
18853,89,15,east,cancelled,434.85
18854,46,10,south,shipped,284.18
18855,75,7,south,delivered,75.76
18856,38,13,south,shipped,217.67
18857,84,3,north,delivered,490.08
18858,48,6,south,cancelled,398.62
18859,48,11,north,delivered,144.58
18860,90,3,north,delivered,285.86
18861,31,10,north,shipped,388.84
18862,37,6,west,delivered,267.54
18863,32,13,east,shipped,222.69
18864,88,4,south,cancelled,187.1
18865,81,17,south,delivered,130.04
18866,21,20,south,shipped,280.16
18867,68,3,north,pending,288.01
18868,38,5,north,pending,289.19
18869,90,10,south,shipped,12.72
18870,44,3,south,shipped,46.14
18871,40,11,south,cancelled,288.41
18872,84,6,north,pending,411.61
18873,83,3,east,cancelled,386.68
18874,24,5,south,cancelled,438.34
18875,89,3,east,delivered,181.66
18876,45,20,east,delivered,323.02
18877,39,8,north,shipped,175.42
18878,36,7,east,cancelled,35.79
18879,33,18,north,delivered,51.59
18880,23,15,west,pending,9.4
18881,32,7,north,shipped,78.92
18882,19,1,west,cancelled,344.67
18883,41,2,south,delivered,461.78
18884,47,13,south,pending,43.32
18885,40,2,south,shipped,257.59
18886,18,8,south,cancelled,33.01
18887,20,6,south,pending,438.15
18888,26,17,east,delivered,308.64
18889,84,19,south,shipped,155.91
18890,67,15,east,delivered,339.96
18891,77,20,north,shipped,224.92
18892,73,12,west,shipped,255.58
18893,66,15,north,pending,111.61
18894,32,8,south,delivered,426.89
18895,23,15,north,pending,165.27
18896,21,15,south,delivered,26.68
18897,83,12,west,cancelled,208.59
18898,89,14,east,pending,236.52
18899,79,10,east,cancelled,495.19
18900,67,4,north,pending,295.5
18901,33,1,north,delivered,407.07
18902,19,18,west,cancelled,459.46
18903,88,19,east,shipped,21.1
18904,28,10,south,delivered,133.34
18905,55,12,north,cancelled,235.92
18906,42,5,north,delivered,382.97
18907,65,2,west,delivered,493.94
18908,67,16,south,pending,158.96
18909,29,5,west,shipped,384.47
18910,54,11,north,shipped,327.3
18911,25,20,north,pending,176.79
18912,48,9,west,delivered,340.07
18913,88,1,north,pending,491.06
18914,55,7,south,cancelled,413.81
18915,58,16,south,pending,131.92
18916,49,13,south,cancelled,274.85
18917,28,9,south,shipped,353.62
18918,83,19,south,pending,482.01
18919,24,10,north,pending,461.49
18920,79,3,west,cancelled,411.16
18921,53,7,east,pending,443.86
18922,71,8,north,delivered,475.66
18923,88,1,north,shipped,392.88
18924,35,19,west,shipped,341.88
18925,42,17,south,cancelled,68.95
18926,58,9,south,pending,149.72
18927,57,11,west,cancelled,449.18
18928,70,12,north,delivered,483.99
18929,58,5,east,pending,467.04
18930,30,5,east,cancelled,359.85
18931,22,12,south,delivered,298.57
18932,18,11,west,pending,9.46
18933,43,10,west,cancelled,286.04
18934,20,20,east,pending,27.35
18935,76,9,north,pending,263.49
18936,69,5,west,delivered,248.74
18937,41,6,north,pending,58.95
18938,18,17,south,cancelled,449.49
18939,65,11,east,shipped,147.23
18940,53,3,north,cancelled,26.36
18941,60,9,north,cancelled,369.35
18942,66,3,west,cancelled,93.84
18943,74,8,west,cancelled,351.33
18944,27,13,east,shipped,318.91
18945,60,7,east,shipped,95.99
18946,20,5,west,pending,85.8
18947,23,12,south,delivered,158.57
18948,73,11,east,cancelled,481.5
18949,73,17,west,delivered,7.96
18950,67,14,east,shipped,51.3
18951,72,4,south,pending,466.17
18952,52,8,south,delivered,451.85
18953,29,7,north,cancelled,290.88
18954,27,7,south,cancelled,432.01
18955,19,7,east,delivered,394.28
18956,68,1,south,pending,447.73
18957,65,12,east,cancelled,96.6
18958,56,14,east,pending,488.0
18959,29,4,north,pending,47.75
18960,29,8,west,pending,142.38
18961,46,4,east,shipped,226.29
18962,54,3,south,delivered,330.69
18963,18,4,east,pending,432.59
18964,75,8,east,shipped,318.46
18965,87,16,north,cancelled,377.8
18966,59,5,west,cancelled,78.68
18967,30,7,north,shipped,169.33
18968,69,14,north,pending,333.93
18969,52,16,west,cancelled,297.34
18970,78,20,north,cancelled,387.81
18971,23,2,south,cancelled,362.36
18972,84,17,north,delivered,456.89
18973,19,6,north,delivered,335.51
18974,65,4,west,pending,32.4
18975,89,7,north,pending,371.57
18976,42,12,east,pending,450.55
18977,73,6,north,cancelled,400.84
18978,71,5,south,pending,112.43
18979,88,3,south,shipped,457.39
18980,43,4,west,shipped,63.54
18981,55,3,north,shipped,23.24
18982,88,4,east,pending,318.74
18983,36,17,south,delivered,400.61
18984,66,19,north,shipped,291.61
18985,86,1,north,pending,349.5
18986,90,19,north,cancelled,49.6
18987,90,18,north,cancelled,395.95
18988,69,7,west,cancelled,220.04
18989,38,2,east,delivered,139.79
18990,67,17,east,delivered,15.27
18991,76,16,west,pending,464.99
18992,19,19,south,pending,61.2
18993,85,19,east,shipped,213.4
18994,47,7,north,delivered,45.07
18995,87,8,west,shipped,216.53
18996,73,7,north,pending,34.91
18997,89,2,west,shipped,54.42
18998,89,20,east,pending,125.1
18999,84,3,north,cancelled,220.61
19000,90,7,west,delivered,476.46
19001,33,17,east,cancelled,38.84
19002,78,20,south,shipped,59.04
19003,85,3,north,cancelled,155.53
19004,80,20,east,delivered,33.77
19005,27,18,west,shipped,256.47
19006,64,14,west,delivered,251.37
19007,21,1,south,cancelled,483.65
19008,65,6,south,delivered,88.68
19009,72,1,east,shipped,326.36
19010,41,17,south,cancelled,154.9
19011,64,5,north,pending,155.11
19012,76,18,south,pending,67.68
19013,27,19,south,delivered,479.45
19014,90,14,north,delivered,16.46
19015,76,17,north,pending,255.49
19016,66,4,west,cancelled,460.64
19017,20,18,west,cancelled,104.87
19018,48,4,east,pending,420.63
19019,34,9,west,delivered,27.92
19020,20,8,east,shipped,336.52
19021,29,7,south,pending,447.09
19022,34,11,west,shipped,489.29
19023,73,17,west,shipped,158.18
19024,63,14,west,delivered,450.07
19025,76,6,east,shipped,288.95
19026,84,18,west,shipped,149.95
19027,89,8,south,delivered,233.76
19028,41,12,north,shipped,332.24
19029,66,17,east,pending,113.35
19030,19,18,west,shipped,198.98
19031,56,1,south,delivered,193.13
19032,28,12,north,pending,379.18
19033,88,18,north,pending,251.5
19034,18,17,east,delivered,174.21
19035,65,15,west,shipped,420.82
19036,35,16,west,shipped,257.54
19037,27,19,north,shipped,195.97
19038,77,14,west,pending,221.05
19039,64,17,west,pending,121.02
19040,60,2,south,shipped,332.02
19041,83,15,west,shipped,437.84
19042,58,14,south,shipped,129.21
19043,33,18,south,pending,188.81
19044,76,16,south,cancelled,179.87
19045,80,19,east,delivered,117.96
19046,76,2,south,delivered,287.5
19047,55,6,west,cancelled,373.66
19048,29,9,south,shipped,281.04
19049,35,10,north,delivered,332.46
19050,80,14,north,pending,14.3
19051,55,9,east,shipped,75.21
19052,67,9,west,delivered,165.97
19053,41,6,south,shipped,21.45
19054,27,7,north,shipped,287.26
19055,30,12,south,shipped,22.5
19056,87,19,west,delivered,47.25
19057,88,17,north,shipped,66.26
19058,36,13,north,pending,159.72
19059,53,9,east,pending,419.79
19060,29,17,east,pending,277.58
19061,69,9,east,pending,410.93
19062,35,1,north,cancelled,326.89
19063,73,19,north,pending,18.74
19064,52,6,east,delivered,442.78
19065,40,16,east,cancelled,405.79
19066,38,1,south,shipped,92.04
19067,36,5,east,cancelled,446.16
19068,79,19,south,shipped,209.09
19069,60,2,north,shipped,259.51
19070,83,16,south,shipped,330.16
19071,27,12,east,shipped,20.27
19072,75,9,west,shipped,299.72
19073,24,5,east,shipped,121.14
19074,51,5,west,cancelled,336.49
19075,64,9,west,shipped,262.34
19076,52,18,west,pending,499.49
19077,34,19,south,pending,103.34
19078,31,18,east,delivered,197.64
19079,88,2,north,cancelled,460.06
19080,62,3,west,shipped,60.37
19081,55,10,south,delivered,232.69
19082,65,15,north,cancelled,355.72
19083,80,13,north,shipped,425.36
19084,23,18,east,delivered,141.34
19085,58,19,west,shipped,332.2
19086,73,18,south,delivered,365.99
19087,82,7,north,pending,65.37
19088,34,13,north,cancelled,321.72
19089,18,7,west,cancelled,196.0
19090,36,20,west,shipped,188.74
19091,34,4,south,delivered,159.78
19092,64,11,west,delivered,469.95
19093,81,20,east,cancelled,51.24
19094,18,13,north,pending,425.14
19095,20,12,east,shipped,189.12
19096,24,17,north,shipped,413.81
19097,26,13,west,cancelled,208.33
19098,69,14,east,shipped,20.56
19099,46,17,south,cancelled,7.71
19100,61,4,west,shipped,68.73
19101,70,9,south,pending,255.91
19102,53,2,west,delivered,400.99
19103,24,8,north,pending,296.14
19104,76,9,south,delivered,302.17
19105,39,18,north,delivered,80.73
19106,45,9,south,shipped,431.57
19107,35,11,west,cancelled,50.0
19108,53,9,north,delivered,173.19
19109,78,11,east,cancelled,274.88
19110,40,8,east,delivered,214.07
19111,82,14,north,delivered,22.26
19112,38,15,south,cancelled,450.72
19113,89,19,south,shipped,240.09
19114,59,7,south,cancelled,190.7
19115,53,6,west,shipped,271.56
19116,18,14,east,pending,152.05
19117,25,7,east,pending,88.89
19118,29,7,north,shipped,155.39
19119,80,9,west,delivered,194.54
19120,84,12,west,delivered,306.72
19121,84,15,north,shipped,229.54
19122,41,2,south,pending,493.77
19123,38,17,north,cancelled,311.46
19124,51,3,east,shipped,185.06
19125,75,3,west,delivered,326.49
19126,48,16,north,delivered,384.9
19127,29,12,north,pending,420.63
19128,35,19,east,shipped,277.17
19129,71,13,north,pending,468.83
19130,27,14,north,cancelled,82.07
19131,67,3,west,cancelled,21.06
19132,87,10,west,delivered,365.6
19133,65,10,west,delivered,135.51
19134,18,14,east,delivered,345.04
19135,79,13,west,delivered,24.86
19136,26,12,west,cancelled,377.77
19137,25,17,north,delivered,180.22
19138,62,9,north,delivered,307.19
